feedback_id,created_at,citizen_group_id,lang,dialect_region,topic,sentiment,channel,city,text,split,synthetic
FB-000179,2025-01-23T06:00,CG-00178,en,NA,waste,neutral,call_centre,Al Narjis,We need an additional waste container at Riyadh,validation,True
FB-000180,2025-01-23T09:00,CG-00179,en,NA,water,positive,chat,Al Narjis,There is a water leak at Jeddah; reference BYN-2026-000179,test,True
FB-000181,2025-01-23T12:00,CG-00180,ar,Gulf,billing,negative,web,جدة,الرسوم في خدمة بلدي غير واضحة,train,True
FB-000182,2025-01-23T15:00,CG-00181,ar,Gulf,digital_services,negative,mobile,الرياض,تطبيق بوابة المرافق يتوقف عند تسجيل الدخول,train,True
FB-000183,2025-01-23T18:00,CG-00182,ar,Gulf,licensing,negative,call_centre,حي الياسمين,طلب ترخيص رخصتي متوقف عند المراجعة منذ 15 أيام 😡,train,True
FB-000184,2025-01-23T21:00,CG-00183,en,NA,parks,neutral,chat,Tahlia Street,Irrigation is not working in Dammam park,train,True
FB-000185,2025-01-24T00:00,CG-00184,en,NA,roads,positive,web,Al Yasmin,The road leading to Al Narjis needs urgent maintenance,train,True
FB-000186,2025-01-24T03:00,CG-00185,ar,Gulf,lighting,negative,mobile,شارع التحلية,عمود الإنارة معطل في الرياض منذ أسبوعين <PHONE>,train,True
FB-000187,2025-01-24T06:00,CG-00186,ar,MSA,waste,negative,call_centre,شارع التحلية,الحاوية ممتلئة في حي العليا ولم تُفرغ منذ 19 أيام  ,train,True
FB-000188,2025-01-24T09:00,CG-00187,ar,MSA,water,negative,chat,الرياض,يوجد تسرب مياه في جدة والبلاغ رقم BYN-2026-000187,validation,True
FB-000189,2025-01-24T12:00,CG-00188,en,NA,billing,neutral,web,Riyadh,I paid the bill but it still shows as unpaid,validation,True
FB-000190,2025-01-24T15:00,CG-00189,en,NA,digital_services,positive,mobile,King Fahd Road,The My Licence app crashes during sign-in,test,True
FB-000191,2025-01-24T18:00,CG-00190,ar,Gulf,licensing,negative,call_centre,طريق الملك فهد,طلب ترخيص موأعيد الصيانة متوقف عند المراجعة منذ 2 أيام,train,True
FB-000192,2025-01-24T21:00,CG-00191,ar,Gulf,parks,negative,chat,حي العليا,ألعاب الأطفال في حديقة الدمام تحتاج صيانة,train,True
FB-000193,2025-01-25T00:00,CG-00192,ar,Gulf,roads,negative,web,الرياض,الطريق المؤدي إلى حي العليا يحتاج صيانة عاجلة,train,True
FB-000194,2025-01-25T03:00,CG-00193,en,NA,lighting,neutral,mobile,Al Narjis,The walkway lights are not working at Dammam,train,True
FB-000195,2025-01-25T06:00,CG-00194,en,NA,waste,positive,call_centre,Al Narjis,Waste is piling up near Al Yasmin and causing a strong smell,train,True
FB-000196,2025-01-25T09:00,CG-00195,ar,Gulf,water,negative,chat,حي العليا,يوجد تسرب مياه في حي العليا والبلاغ رقم BYN-2026-000195 😡,train,True
FB-000197,2025-01-25T12:00,CG-00196,ar,MSA,billing,negative,web,حي العليا,دفعت الفاتورة لكن الحالة ما زالت غير مسددة,train,True
FB-000198,2025-01-25T15:00,CG-00197,ar,MSA,digital_services,negative,mobile,الدمام,ظهرت رسالة خطأ عند رفع المستند في رخصتي,validation,True
FB-000199,2025-01-25T18:00,CG-00198,en,NA,licensing,neutral,call_centre,Jeddah,Request BYN-2025-000198 has not changed status,validation,True
FB-000200,2025-01-25T21:00,CG-00199,en,NA,parks,positive,chat,Tahlia Street,Irrigation is not working in Riyadh park,test,True
FB-000201,2025-01-26T00:00,CG-00200,ar,Gulf,roads,negative,web,شارع التحلية,الطريق المؤدي إلى الرياض يحتاج صيانة عاجلة,train,True
FB-000202,2025-01-26T03:00,CG-00201,ar,Gulf,lighting,negative,mobile,الرياض,الشارع مظلم قرب شارع التحلية ونحتاج إصلاح الإنارة,train,True
FB-000203,2025-01-26T06:00,CG-00202,ar,Gulf,waste,negative,call_centre,جدة,تراكمت النفايات قرب حي الياسمين وتسبب رائحة قوية,train,True
FB-000204,2025-01-26T09:00,CG-00203,en,NA,water,neutral,chat,Tahlia Street,Water has been unavailable in King Fahd Road since this morning,train,True
FB-000205,2025-01-26T12:00,CG-00204,en,NA,billing,positive,web,Dammam,The fees for My Licence are unclear,train,True
FB-000206,2025-01-26T15:00,CG-00205,ar,Gulf,digital_services,negative,mobile,حي النرجس,لا يصل رمز التحقق إلى هاتفي لخدمة مواعيد الصيانة <NATIONAL_ID>,train,True
FB-000207,2025-01-26T18:00,CG-00206,ar,MSA,licensing,negative,call_centre,طريق الملك فهد,طلب ترخيص مواعيد الصيانة متوقف عند المراجعة منذ 18 أيام,train,True
FB-000208,2025-01-26T21:00,CG-00207,ar,MSA,parks,negative,chat,شارع التحلية,الممر في حديقة جدة غير مناسب للكراسي المتحركة,validation,True
FB-000209,2025-01-27T00:00,CG-00208,en,NA,roads,neutral,web,Al Olaya,There is a pothole near Dammam for 20 days — very frustrating 😡,validation,True
FB-000210,2025-01-27T03:00,CG-00209,en,NA,lighting,positive,mobile,Al Olaya,THE STREETLIGHT AT DAMMAM HAS BEEN OUT FOR TWO WEEKS,test,True
FB-000211,2025-01-27T06:00,CG-00210,ar,Gulf,waste,negative,call_centre,الرياض,نحتاج حاوية إضافية في شارع التحلية,train,True
FB-000212,2025-01-27T09:00,CG-00211,ar,Gulf,water,negative,chat,الدمام,انقطاع المياه مستمر في حي الياسمين منذ الصباح,train,True
FB-000213,2025-01-27T12:00,CG-00212,ar,Gulf,billing,negative,web,شارع التحلية,الرسوم في خدمة رخصتي غير واضحة,train,True
FB-000214,2025-01-27T15:00,CG-00213,en,NA,digital_services,neutral,mobile,King Fahd Road,The verification code for Balady never reaches my phone,train,True
FB-000215,2025-01-27T18:00,CG-00214,en,NA,licensing,positive,call_centre,Al Yasmin,I need clarification on the documents required for Balady,train,True
FB-000216,2025-01-27T21:00,CG-00215,ar,Gulf,parks,negative,chat,الدمام,الري متوقف في حديقة حي العليا,train,True
FB-000217,2025-01-28T00:00,CG-00216,ar,MSA,roads,negative,web,جدة,حفرة في الطريق أمام حي العليا منذ 7 أيام,train,True
FB-000218,2025-01-28T03:00,CG-00217,ar,MSA,lighting,negative,mobile,حي النرجس,الشارع مظلم قرب الرياض ونحتاج إصلاح الإنارة  ,validation,True
FB-000219,2025-01-28T06:00,CG-00218,en,NA,waste,neutral,call_centre,Tahlia Street,Waste is piling up near Dammam and causing a strong smell,validation,True
FB-000220,2025-01-28T09:00,CG-00219,en,NA,water,positive,chat,Dammam,There is a water leak at Jeddah; reference BYN-2026-000219,test,True
FB-000221,2025-01-28T12:00,CG-00220,ar,Gulf,billing,negative,web,حي الياسمين,الرسوم في خدمة بوابة المرافق غير واضحة,train,True
FB-000222,2025-01-28T15:00,CG-00221,ar,Gulf,digital_services,negative,mobile,الرياض,لا يصل رمز التحقق إلى هاتفي لخدمة بوابة المرافق 😡,train,True
FB-000223,2025-01-28T18:00,CG-00222,ar,Gulf,licensing,negative,call_centre,حي النرجس,أحتاج توضيح المستندات المطلوبة لترخيص مواعيد الصيانة <PHONE>,train,True
FB-000224,2025-01-28T21:00,CG-00223,en,NA,parks,neutral,chat,Al Olaya,Irrigation is not working in Riyadh park,train,True
FB-000225,2025-01-29T00:00,CG-00224,en,NA,roads,positive,web,Al Narjis,There is a pothole near Dammam for 15 days,train,True
FB-000226,2025-01-29T03:00,CG-00225,ar,Gulf,lighting,negative,mobile,شارع التحلية,الشارع مظلم قرب جدة ونحتاج إصلاح الإنارة,train,True
FB-000227,2025-01-29T06:00,CG-00226,ar,MSA,waste,negative,call_centre,الرياض,نحتاج حاوية إضافية في حي العليا,train,True
FB-000228,2025-01-29T09:00,CG-00227,ar,MSA,water,negative,chat,جدة,يوجد تسرب مياه في جدة والبلاغ رقم BYN-2026-000227,validation,True
FB-000229,2025-01-29T12:00,CG-00228,en,NA,billing,neutral,web,King Fahd Road,INCORRECT FEES WERE CHARGED ON INVOICE BYN-2025-000228,validation,True
FB-000230,2025-01-29T15:00,CG-00229,en,NA,digital_services,positive,mobile,Al Narjis,The My Licence app crashes during sign-in,test,True
FB-000231,2025-01-29T18:00,CG-00230,ar,Gulf,licensing,negative,call_centre,جدة,أحتاج توضيح المستندات المطلوبة لترخيص رخصتي,train,True
FB-000232,2025-01-29T21:00,CG-00231,ar,Gulf,parks,negative,chat,حي الياسمين,الري متوقف في حديقة الرياض,train,True
FB-000233,2025-01-30T00:00,CG-00232,ar,Gulf,roads,negative,web,الدمام,لووووسمحت حفرة في الطريق أمام حي الياسمين منذ 2 أيام,train,True
FB-000234,2025-01-30T03:00,CG-00233,en,NA,lighting,neutral,mobile,Al Yasmin,The walkway lights are not working at Dammam,train,True
FB-000235,2025-01-30T06:00,CG-00234,en,NA,waste,positive,call_centre,Al Yasmin,We need an additional waste container at Tahlia Street — very frustrating 😡,train,True
FB-000236,2025-01-30T09:00,CG-00235,ar,Gulf,water,negative,chat,الرياض,ضغط المياه منخفض جداً في طريق الملك فهد,train,True
FB-000237,2025-01-30T12:00,CG-00236,ar,MSA,billing,negative,web,طريق الملك فهد,الرسوم في خدمة رخصتي غير واضحة,train,True
FB-000238,2025-01-30T15:00,CG-00237,ar,MSA,digital_services,negative,mobile,حي النرجس,تطبيق بلدي يتوقف عند تسجيل الدخول,validation,True
FB-000239,2025-01-30T18:00,CG-00238,en,NA,licensing,neutral,call_centre,Al Yasmin,Request BYN-2025-000238 has not changed status,validation,True
FB-000240,2025-01-30T21:00,CG-00239,en,NA,parks,positive,chat,King Fahd Road,The playground equipment at Al Olaya needs maintenance,test,True
FB-000241,2025-01-31T00:00,CG-00240,ar,Gulf,roads,negative,web,الدمام,حفرة في الطريق أمام طريق الملك فهد منذ 10 أيام,train,True
FB-000242,2025-01-31T03:00,CG-00241,ar,Gulf,lighting,negative,mobile,حي العليا,إنارة الممر لا تعمل عند الدمام,train,True
FB-000243,2025-01-31T06:00,CG-00242,ar,Gulf,waste,negative,call_centre,جدة,تراكمت النفايات قرب شارع التحلية وتسبب رائحة قوية,train,True
FB-000244,2025-01-31T09:00,CG-00243,en,NA,water,neutral,chat,Riyadh,There is a water leak at Al Olaya; reference BYN-2026-000243,train,True
FB-000245,2025-01-31T12:00,CG-00244,en,NA,billing,positive,web,Jeddah,I paid the bill but it still shows as unpaid,train,True
FB-000246,2025-01-31T15:00,CG-00245,ar,Gulf,digital_services,negative,mobile,شارع التحلية,ظهرت رسالة خطأ عند رفع المستند في خدمات المياه,train,True
FB-000247,2025-01-31T18:00,CG-00246,ar,MSA,licensing,negative,call_centre,الدمام,لم تتغير حالة الطلب رقم BYN-2025-000246 <NATIONAL_ID>,train,True
FB-000248,2025-01-31T21:00,CG-00247,ar,MSA,parks,negative,chat,حي العليا,ألعأب الأطفال في حديقة الدمام تحتاج صيانة 😡,validation,True
FB-000249,2025-02-01T00:00,CG-00248,en,NA,roads,neutral,web,Al Yasmin,There is a pothole near Al Narjis for 18 days  ,validation,True
FB-000250,2025-02-01T03:00,CG-00249,en,NA,lighting,positive,mobile,Dammam,The walkway lights are not working at Riyadh,test,True
FB-000251,2025-02-01T06:00,CG-00250,ar,Gulf,waste,negative,call_centre,الرياض,تراكمت النفايات قرب الرياض وتسبب رائحة قوية,train,True
FB-000252,2025-02-01T09:00,CG-00251,ar,Gulf,water,negative,chat,جدة,انقطاع المياه مستمر في الدمام منذ الصباح,train,True
FB-000253,2025-02-01T12:00,CG-00252,ar,Gulf,billing,negative,web,شارع التحلية,الرسوم في خدمة بلدي غير واضحة,train,True
FB-000254,2025-02-01T15:00,CG-00253,en,NA,digital_services,neutral,mobile,Al Yasmin,The My Licence app crashes during sign-in,train,True
FB-000255,2025-02-01T18:00,CG-00254,en,NA,licensing,positive,call_centre,Al Olaya,My Maintenance Appointments licence request has been under review for 3 days,train,True
FB-000256,2025-02-01T21:00,CG-00255,ar,Gulf,parks,negative,chat,حي النرجس,ألعاب الأطفال في حديقة حي النرجس تحتاج صيانة,train,True
FB-000257,2025-02-02T00:00,CG-00256,ar,MSA,roads,negative,web,حي الياسمين,الأسفلت متضرر قرب حي الياسمين والقيادة أصبحت خطرة,train,True
FB-000258,2025-02-02T03:00,CG-00257,ar,MSA,lighting,negative,mobile,جدة,عمود الإنارة معطل في حي العليا منذ أسبوعين,validation,True
FB-000259,2025-02-02T06:00,CG-00258,en,NA,waste,neutral,call_centre,Dammam,We need an additional waste container at Dammam,validation,True
FB-000260,2025-02-02T09:00,CG-00259,en,NA,water,positive,chat,King Fahd Road,Water has been unavailable in Tahlia Street since this morning <PHONE>,test,True
FB-000261,2025-02-02T12:00,CG-00260,ar,Gulf,billing,negative,web,الرياض,دفعت الفاتورة لكن الحالة ما زالت غير مسددة 😡,train,True
FB-000262,2025-02-02T15:00,CG-00261,ar,Gulf,digital_services,negative,mobile,حي الياسمين,لووووسمحت تطبيق بوابة المرافق يتوقف عند تسجيل الدخول,train,True
FB-000263,2025-02-02T18:00,CG-00262,ar,Gulf,licensing,negative,call_centre,الدمام,طلب ترخيص رخصتي متوقف عند المراجعة منذ 11 أيام,train,True
FB-000264,2025-02-02T21:00,CG-00263,en,NA,parks,neutral,chat,Al Olaya,The path at Jeddah is not wheelchair accessible,train,True
FB-000265,2025-02-03T00:00,CG-00264,en,NA,roads,positive,web,Jeddah,The road leading to Al Narjis needs urgent maintenance,train,True
FB-000266,2025-02-03T03:00,CG-00265,ar,Gulf,lighting,negative,mobile,حي الياسمين,الشارع مظلم قرب حي النرجس ونحتاج إصلاح الإنارة,train,True
FB-000267,2025-02-03T06:00,CG-00266,ar,MSA,waste,negative,call_centre,الدمام,ترأكمت النفايات قرب حي النرجس وتسبب رائحة قوية,train,True
FB-000268,2025-02-03T09:00,CG-00267,ar,MSA,water,negative,chat,جدة,يوجد تسرب مياه في حي العليا والبلاغ رقم BYN-2026-000267,validation,True
FB-000269,2025-02-03T12:00,CG-00268,en,NA,billing,neutral,web,Jeddah,Incorrect fees were charged on invoice BYN-2025-000268,validation,True
FB-000270,2025-02-03T15:00,CG-00269,en,NA,digital_services,positive,mobile,Al Narjis,The Facilities Portal app crashes during sign-in,test,True
FB-000271,2025-02-03T18:00,CG-00270,ar,Gulf,licensing,negative,call_centre,حي الياسمين,طلب ترخيص خدمات المياه متوقف عند المراجعة منذ 19 أيام,train,True
FB-000272,2025-02-03T21:00,CG-00271,ar,Gulf,parks,negative,chat,جدة,الري متوقف في حديقة حي النرجس,train,True
FB-000273,2025-02-04T00:00,CG-00272,ar,Gulf,roads,negative,web,طريق الملك فهد,حفرة في الطريق أمام طريق الملك فهد منذ 21 أيام,train,True
FB-000274,2025-02-04T03:00,CG-00273,en,NA,lighting,neutral,mobile,King Fahd Road,The walkway lights are not working at Al Olaya — very frustrating 😡,train,True
FB-000275,2025-02-04T06:00,CG-00274,en,NA,waste,positive,call_centre,Dammam,The waste bin at Jeddah has not been emptied for 2 days,train,True
